OSEBuildingID,PrimaryPropertyType,PropertyName,CouncilDistrictCode,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,distance_from_City_Hall,proportion_elec,ln_consommation,ln_emissions,education,leisure,lodging,mall,medical,non refrigerated warehouse,office,other,refrigerated warehouse,restauration,services,store
20052,store,WEST BLDG,4,1997.0,1.0,1.0,0.0,63153.0,,4644178.0,47.66,6.918822637822278,0.87,15.351125165415416,3.884857337355376,0.0,0.0,0.0,0.0,0.0,2757.0,0.0,1000.0,0.0,0.0,0.0,59396.0
20066,lodging,University Travelodge,4,1961.0,2.0,2.0,0.0,24100.0,91.0,1587454.75,46.57,6.979413946041843,0.62,14.277643135344748,3.8622023104441903,0.0,0.0,30910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20067,restauration,FareStart,7,1923.0,1.0,3.0,0.0,33600.0,,4475650.0,101.99,1.3868238724099111,0.62,15.314162373970987,4.63463189613771,0.0,0.0,0.0,0.0,0.0,0.0,14400.0,0.0,0.0,19200.0,0.0,0.0
20073,other,Griffin Building,7,1927.0,1.0,4.0,0.0,32356.0,81.0,1857154.75,74.92,1.3087187959471671,0.87,14.434556708654092,4.3296801543016725,0.0,0.0,0.0,0.0,0.0,0.0,32356.0,0.0,0.0,0.0,0.0,0.0
20082,lodging,La Quinta Inn & Suites,7,1960.0,1.0,7.0,12960.0,48220.0,24.0,3993913.25,126.3,1.7377381627512585,0.37,15.200282323022863,4.846546505563361,0.0,0.0,61180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20087,office,800 Stewart,7,1978.0,1.0,5.0,11250.0,32256.0,51.0,3460275.5,99.15,1.3292690581870708,0.62,15.056859057135808,4.606669062111827,0.0,0.0,0.0,0.0,0.0,0.0,32569.0,0.0,0.0,0.0,0.0,0.0
20130,other,Green Lake United Methodist Church,6,1910.0,1.0,2.0,0.0,23931.0,88.0,496477.3125,18.66,7.994502451643116,0.37,13.115295080747975,2.9785861147190205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23931.0,0.0,0.0,0.0,0.0
20132,other,Green Lake Church of Seventh-day Adventists,6,1948.0,1.0,2.0,0.0,21393.0,57.0,845961.375,32.64,7.907519372230777,0.37,13.64823016360409,3.5157158351047477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21393.0,0.0,0.0,0.0,0.0
20141,other,WALDEN BUILDING,2,1990.0,1.0,2.0,0.0,47560.0,80.0,1132489.625,33.23,4.460294556335869,0.62,13.939929858159369,3.533102452542094,0.0,0.0,0.0,23146.0,0.0,15724.0,8255.0,0.0,0.0,0.0,0.0,0.0
20145,lodging,Cabrini Senior Housing,3,2006.0,1.0,6.0,0.0,62334.0,100.0,1076733.25,34.98,0.6765951150243281,0.37,13.889443175458553,3.582963228522387,0.0,0.0,35696.0,0.0,0.0,10877.0,15661.0,0.0,0.0,0.0,0.0,0.0
20160,lodging,Sigma Kappa Corp,4,1930.0,1.0,3.0,0.0,20960.0,,1500309.75,64.51,6.700621746432828,0.12,14.221182811283054,4.182202802743785,0.0,0.0,20960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20166,education,Beebe,7,1910.0,1.0,3.0,0.0,28800.0,,717056.375,8.45,1.516269020664231,0.87,13.482911137300755,2.2460147415056517,28800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20167,education,Ninth & Lenora Building,7,1957.0,1.0,2.0,0.0,21600.0,72.0,1261536.75,38.87,1.565685454206179,0.37,14.04784197130834,3.685624161393264,21600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20168,education,Spruce Street School,7,1995.0,1.0,3.0,0.0,22860.0,43.0,931148.625,6.49,1.506037099192971,0.87,13.744175257631762,2.0135687975291283,22860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20182,other,St. Bridget Church,4,1972.0,1.0,1.0,0.0,26366.0,88.0,888031.875,32.22,8.01103753438078,0.37,13.696764042685428,3.503152104185149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26386.0,0.0,0.0,0.0,0.0
20197,other,Sephardic Bikur Holim Congregation,2,1965.0,1.0,2.0,0.0,21732.0,2.0,860364.1875,23.59,8.203743128190373,0.62,13.66511221472498,3.202339856228101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21732.0,0.0,0.0,0.0,0.0
20211,other,Miller-Barringham Building,6,1945.0,1.0,1.0,0.0,21060.0,,350264.5938,6.69,8.425372105404339,0.62,12.7664469851211,2.039920783517553,0.0,0.0,0.0,0.0,0.0,10495.0,1890.0,0.0,0.0,0.0,0.0,10240.0
20212,other,Market Street Holdings,6,1960.0,1.0,4.0,0.0,20539.0,,1678458.75,37.31,8.391859104527745,0.62,14.33338711537089,3.6457109587125576,0.0,0.0,5264.0,0.0,0.0,0.0,0.0,0.0,0.0,3700.0,0.0,7387.0
