OSEBuildingID,PrimaryPropertyType,PropertyName,CouncilDistrictCode,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,distance_from_City_Hall,proportion_elec,ln_consommation,ln_emissions
23331,office,Gateway Plaza,5,1985.0,1.0,3.0,12990.0,20590.0,office,20590.0,non refrigerated warehouse,12990.0,aucun,0.0,100.0,409578.4063,2.86,14.286930123587911,0.87,12.922886073855585,1.3506671834767394
23342,non refrigerated warehouse,Daily Racing Form,5,1977.0,1.0,1.0,0.0,21936.0,non refrigerated warehouse,21936.0,aucun,0.0,aucun,0.0,100.0,113130.0,2.69,13.153155819032785,0.62,11.63630171826976,1.3056264580524357
23343,other,LAKE CITY,5,1969.0,1.0,1.0,0.0,30160.0,other,30139.0,aucun,0.0,aucun,0.0,,1045838.5,44.26,13.20379610240185,0.12,13.860330470151025,3.8124236402053913
23368,other,Seaboard Building,7,1909.0,1.0,11.0,0.0,111137.0,office,42939.0,lodging,40878.0,office,10887.0,,9546165.0,294.65,0.9017022494261139,0.37,16.07165016587929,5.689176322266839
23396,other,DWW-SOC 4500 W. Marginal Way SW,1,1997.0,1.0,1.0,0.0,40189.0,services,28347.0,office,9113.0,non refrigerated warehouse,0.0,,1509292.0,37.65,4.779940799902924,0.62,14.22715188722515,3.654546775033431
23400,office,Frye Commerce Center,1,1988.0,1.0,2.0,0.0,66484.0,office,49334.0,non refrigerated warehouse,18000.0,store,9000.0,69.0,3046543.0,21.24,4.649785444950588,0.87,14.929518391369607,3.1018924693823817
23404,office,Swedish Cherry Building,3,1959.0,1.0,3.0,0.0,25151.0,office,24155.0,aucun,0.0,aucun,0.0,85.0,1356874.75,62.05,0.7158392261359676,0.87,14.120695372355213,4.143928062410929
23408,lodging,Hotel - The Baroness Hotel,3,1928.0,1.0,6.0,0.0,35770.0,lodging,35770.0,aucun,0.0,aucun,0.0,56.0,2640980.25,112.34,0.6894244370876456,0.12,14.786661091670576,4.730392150741473
23410,lodging,Hotel - Inn at Virginia Mason,3,1928.0,1.0,9.0,0.0,48006.0,lodging,48006.0,aucun,0.0,aucun,0.0,85.0,3239754.0,101.31,0.7026765209452563,0.37,14.99100826762543,4.6280074198908485
23416,other,Asian Plaza 1,2,1960.0,1.0,2.0,0.0,29631.0,store,16000.0,office,13000.0,restauration,5000.0,,5144392.0,146.93,0.9809078216375324,0.62,15.453417941670242,4.996739188904145
23418,office,Eng Suey Sun Plaza,2,1989.0,1.0,2.0,0.0,23472.0,office,20695.0,other,1065.0,store,945.0,,1625308.625,46.45,0.9415400006326082,0.62,14.301208894057366,3.859676525055937
23419,office,CSC Engineering (A),2,1973.0,1.0,2.0,0.0,21315.0,office,20424.0,aucun,0.0,aucun,0.0,34.0,2796425.0,110.66,1.0542179926032638,0.37,14.843852731245175,4.715458539882214
23459,office,18 West Mercer,7,1984.0,1.0,4.0,15812.0,41298.0,office,36867.0,non refrigerated warehouse,28390.0,aucun,0.0,69.0,2190460.0,24.31,3.1240620654247246,0.87,14.599622581923292,3.2311995745570328
23846,office,Diamond Building,7,1979.0,1.0,3.0,0.0,34030.0,office,34030.0,aucun,0.0,aucun,0.0,50.0,1748629.875,22.26,2.6951562063274643,0.87,14.374343682555773,3.1467351470905185
23503,restauration,Salty's Waterfront Seafood Grill,1,1902.0,1.0,2.0,0.0,20398.0,restauration,19232.0,office,1166.0,aucun,0.0,,9313513.0,334.15,3.984381044891726,0.37,16.046977021648352,5.814578192803967
23504,mall,3223,2,1952.0,1.0,1.0,0.0,41308.0,mall,41308.0,aucun,0.0,aucun,0.0,7.0,1642471.5,38.57,3.2609955100407424,0.62,14.311713286430573,3.678071255397333
23562,other,The Travelers Hotel,7,1913.0,1.0,3.0,0.0,43878.0,lodging,12000.0,office,8262.0,store,6312.0,,769771.3125,5.37,0.4463484262473637,0.87,13.55385005205063,1.851599469584072
23566,other,ON THE BOARDS,7,1912.0,1.0,3.0,0.0,34976.0,leisure,34976.0,aucun,0.0,aucun,0.0,,873711.125,15.7,3.2559673259578523,0.87,13.680506223951136,2.8154087194227095
23618,non refrigerated warehouse,"Ocean Beauty Alaska Bldg, LLC",7,1957.0,1.0,1.0,0.0,38255.0,non refrigerated warehouse,38255.0,aucun,0.0,aucun,0.0,12.0,985401.8125,33.8,6.683962130485933,0.37,13.800805783258822,3.5496173867804286
23653,office,Ship Canal,6,1989.0,1.0,3.0,0.0,48924.0,office,31325.0,non refrigerated warehouse,13143.0,aucun,0.0,71.0,2282551.25,59.24,5.5857348450583535,0.62,14.640804782755518,4.098336583491638
23671,office,Areis Building,4,1959.0,1.0,4.0,18036.0,32297.0,office,50333.0,aucun,0.0,aucun,0.0,88.0,1602084.375,11.17,4.220939953884063,0.87,14.286816697949485,2.498973906999436
23672,office,2324 Eastlake,4,1986.0,1.0,4.0,21906.0,35526.0,office,34160.0,non refrigerated warehouse,19650.0,aucun,0.0,,2520483.25,17.57,4.079572480600058,0.87,14.739961603725133,2.9215473753646144
23673,office,2300 Eastlake,4,1969.0,1.0,3.0,7956.0,17956.0,office,17332.0,non refrigerated warehouse,9162.0,aucun,0.0,,666740.3125,4.65,4.02945577472924,0.87,13.410157412338076,1.7316555451583497
23674,office,2345 Eastlake,4,2000.0,1.0,3.0,21908.0,35224.0,office,33705.0,non refrigerated warehouse,21908.0,aucun,0.0,73.0,1994967.75,13.91,4.156587988720355,0.87,14.506138944023016,2.702032128776647
23689,other,The Salvation Army,1,1957.0,1.0,2.0,0.0,24224.0,other,24224.0,non refrigerated warehouse,0.0,aucun,0.0,52.0,968026.3125,26.73,9.3204768375825,0.62,13.78301558125323,3.322514859627687
23691,other,Westood Christian Community,1,1963.0,1.0,1.0,0.0,23706.0,other,23706.0,aucun,0.0,aucun,0.0,78.0,400770.9063,13.12,9.52020004295678,0.37,12.901147732234213,2.647592232065096
23701,non refrigerated warehouse,Rung Building,2,1963.0,1.0,1.0,0.0,31900.0,non refrigerated warehouse,28000.0,office,4000.0,aucun,0.0,,1964681.25,13.7,6.447393062997822,0.87,14.490841085375257,2.6878474937846906
23711,other,Fauntleroy School House,1,1917.0,1.0,1.0,0.0,49066.0,leisure,49000.0,aucun,0.0,aucun,0.0,,3835202.0,178.86,10.095305101410082,0.12,15.159732924889736,5.192178770486369
23712,other,Fauntleroy Church UCC,1,1952.0,1.0,3.0,0.0,30740.0,other,28293.0,leisure,11630.0,aucun,0.0,,1686262.25,61.3,10.157249846192705,0.37,14.338025544145582,4.131961425793407
23716,store,Saars Marketplace Foods,2,1959.0,1.0,1.0,0.0,67450.0,store,42760.0,aucun,0.0,aucun,0.0,97.0,2842819.5,55.86,10.113001662748552,0.62,14.860307251109102,4.040592106222854
23722,education,North Beach Elementary,6,1958.0,1.0,1.0,0.0,39971.0,education,40867.0,aucun,0.0,aucun,0.0,,945537.0,50.22,11.001137901747436,0.0,13.7595093566485,3.9361300807713793
23730,non refrigerated warehouse,RSVP West Bldg,7,1948.0,1.0,1.0,0.0,46970.0,non refrigerated warehouse,46970.0,aucun,0.0,aucun,0.0,,882896.5,6.16,6.763467648826217,0.87,13.69096439130791,1.9685099809725544
23736,non refrigerated warehouse,Builders Hardware & Supply,7,1931.0,1.0,1.0,0.0,47554.0,non refrigerated warehouse,18133.0,office,8679.0,store,2388.0,,1035554.688,16.04,4.736992895699948,0.87,13.850448737222543,2.8355635214011694
23742,office,1419 Elliott Ave,7,1979.0,1.0,2.0,5400.0,37616.0,office,43016.0,aucun,0.0,aucun,0.0,100.0,1234095.5,60.57,4.466096104200688,0.12,14.02584968136238,4.120174738923119
23743,other,Elliott Commons,7,1931.0,1.0,1.0,0.0,24196.0,other,8711.0,non refrigerated warehouse,6792.0,office,5306.0,,1055033.0,22.29,4.4356826681560415,0.62,13.869083551861161,3.1480240838962494
23744,office,1430-1448 Elliott Ave W,7,1940.0,1.0,2.0,0.0,20671.0,office,20671.0,aucun,0.0,aucun,0.0,98.0,638507.125,24.76,4.492033788119472,0.37,13.366889679510807,3.248822901236153
23757,non refrigerated warehouse,Tile for Less,2,1927.0,1.0,1.0,0.0,21600.0,non refrigerated warehouse,21600.0,aucun,0.0,aucun,0.0,57.0,499828.5938,14.36,2.592073873403815,0.62,13.122022506914584,2.731766727719526
23762,other,Hillcrest Presbyterian Church,1,1977.0,1.0,1.0,0.0,35844.0,other,35844.0,aucun,0.0,aucun,0.0,14.0,866126.375,6.04,10.99300202704907,0.87,13.671787261024349,1.951608170169951
23768,office,Wallingford Plaza,4,1916.0,1.0,3.0,0.0,31774.0,office,19896.0,store,13941.0,non refrigerated warehouse,0.0,85.0,1639136.25,18.87,6.43604858905534,0.87,14.30968059430538,2.9892110565637253
23834,non refrigerated warehouse,South Seattle Business Park- Bldg A,2,1953.0,1.0,1.0,0.0,26094.0,non refrigerated warehouse,26094.0,aucun,0.0,aucun,0.0,19.0,709990.8125,4.95,4.785083567758567,0.87,13.473008717260868,1.7833912195575383
23835,office,South Seattle Business Park - Bldg B,2,1983.0,1.0,2.0,0.0,23687.0,office,23687.0,aucun,0.0,aucun,0.0,68.0,1084553.75,7.56,4.785083567758567,0.87,13.89668009206884,2.1471001901536506
23836,office,South Seattle Business Park - Bldg C,2,1983.0,1.0,2.0,0.0,24221.0,office,24221.0,aucun,0.0,aucun,0.0,20.0,1435562.75,10.01,4.785083567758567,0.87,14.177068187170553,2.3988039507345884
23857,other,Pier 56,7,1900.0,1.0,2.0,14083.0,57836.0,office,34550.0,store,23085.0,non refrigerated warehouse,11465.0,37.0,5381105.0,37.51,0.8451112699060295,0.87,15.498404487218252,3.6509179478268177
23858,office,Pier 55,7,1900.0,1.0,2.0,0.0,32027.0,office,17526.0,store,14501.0,aucun,0.0,54.0,3999505.25,128.41,0.8451112699060295,0.37,15.20168147396513,4.862985658833579
23861,office,Commuter Center LLC,7,1906.0,1.0,3.0,0.0,32160.0,office,35693.0,store,14219.0,aucun,0.0,,2805826.0,19.56,0.5094151923209665,0.87,14.847208884144452,3.0233474405869645
23863,other,William Booth Center,2,1992.0,1.0,3.0,7572.0,40264.0,lodging,43336.0,non refrigerated warehouse,4500.0,aucun,0.0,,3540225.75,109.59,0.9873540255368395,0.37,15.079701336730924,4.705829669087269
23867,office,Airport Way,2,1914.0,1.0,3.0,0.0,34425.0,office,34425.0,non refrigerated warehouse,15536.0,aucun,0.0,84.0,2018385.75,50.07,1.877492953747301,0.62,14.51780911168181,3.9331972406595526
23877,education,Dearborn Park Int'l Elementary,2,1971.0,1.0,2.0,0.0,52609.0,education,52609.0,aucun,0.0,aucun,0.0,67.0,1801941.75,46.51,6.264065213690147,0.62,14.404375946390463,3.86094021519883
23888,medical,Swedish Health Services,1,1984.0,1.0,3.0,12000.0,28304.0,medical,20106.0,non refrigerated warehouse,16412.0,aucun,0.0,5.0,1961581.5,13.67,5.454917332520362,0.87,14.489262103395491,2.6858045921548905
23896,mall,The Long Building,1,1990.0,1.0,1.0,0.0,29619.0,mall,15000.0,office,14619.0,aucun,0.0,50.0,1280263.75,42.45,8.34680817812755,0.37,14.062577450445696,3.7716108517114013
23906,education,St. Mary Giddens School,3,1922.0,1.0,2.0,0.0,21592.0,education,20700.0,aucun,0.0,aucun,0.0,47.0,1431784.0,54.24,1.9490786907190705,0.37,14.174432475565835,4.0116873285410914
23956,education,St. Catherine School,5,1931.0,1.0,2.0,0.0,23923.0,education,23923.0,aucun,0.0,aucun,0.0,69.0,805643.5,19.51,9.678427255949462,0.62,13.599397857192587,3.0209125720842893
23910,office,ifo and associates,3,1907.0,1.0,3.0,0.0,25200.0,office,16000.0,store,8000.0,aucun,0.0,47.0,1748444.25,37.08,1.2464480863212735,0.62,14.374237522441701,3.6396892099231644
23912,office,1416 S Jackson,3,1947.0,1.0,1.0,0.0,45068.0,office,45068.0,aucun,0.0,aucun,0.0,100.0,284857.3125,8.59,1.324777353365554,0.37,12.559747186508382,2.2607208888953467
23918,office,CJ and J Pacific,3,1963.0,1.0,2.0,0.0,28296.0,office,26899.0,aucun,0.0,aucun,0.0,80.0,1328461.25,9.26,1.595665153475381,0.87,14.099532628272067,2.3282528397426234
23928,office,Planned Parenthood Western,3,1999.0,1.0,3.0,0.0,31357.0,office,25500.0,medical,5000.0,non refrigerated warehouse,0.0,55.0,1965075.625,22.48,2.394869632922023,0.87,14.491041797436159,3.1561489949598958
23930,mall,80,2,1968.0,1.0,1.0,0.0,160000.0,mall,160000.0,aucun,0.0,aucun,0.0,94.0,1157976.5,8.07,4.9560716384372165,0.87,13.962185506874498,2.2049722641270453
23934,non refrigerated warehouse,Prologis Park Seattle 2,2,1960.0,1.0,1.0,0.0,53550.0,non refrigerated warehouse,53550.0,aucun,0.0,aucun,0.0,11.0,4590246.5,174.62,5.338772383183209,0.37,15.33944450215164,5.168322569931849
23935,non refrigerated warehouse,Messenger Corp,2,1924.0,1.0,1.0,0.0,38412.0,non refrigerated warehouse,32000.0,office,8000.0,aucun,0.0,62.0,1628540.0,67.05,5.2202006516197965,0.37,14.303195079924333,4.220242729097475
23936,non refrigerated warehouse,OLD LIQUID CARBONIC CO,2,1930.0,1.0,1.0,0.0,25881.0,non refrigerated warehouse,25881.0,aucun,0.0,aucun,0.0,,545426.375,3.8,5.278624864950698,0.87,13.209324940653275,1.5686159179138452
23951,office,LONG Building Technologies,2,1953.0,1.0,1.0,0.0,24291.0,office,24023.0,aucun,0.0,aucun,0.0,98.0,655422.375,19.61,5.444452515222068,0.62,13.393036679853461,3.0257763949023677
23952,non refrigerated warehouse,NWCP-SEA Bldg D,2,1966.0,1.0,1.0,0.0,36544.0,non refrigerated warehouse,36544.0,aucun,0.0,aucun,0.0,5.0,1269847.75,8.85,5.4826827991046745,0.87,14.054408356854273,2.2874714551839976
23958,non refrigerated warehouse,2100 Airport Way LLC,2,1949.0,1.0,1.0,0.0,20796.0,non refrigerated warehouse,20796.0,aucun,0.0,aucun,0.0,,1324092.125,51.1,2.3193601087372344,0.37,14.096238349108342,3.9531649487593215
23960,mall,Terminal Leasing,2,1947.0,1.0,1.0,0.0,21349.0,mall,13000.0,office,8349.0,aucun,0.0,70.0,659761.875,17.04,2.49603114328897,0.62,13.399635769142947,2.8925915146344776
23963,non refrigerated warehouse,Bayview Building,2,1936.0,1.0,1.0,0.0,38630.0,non refrigerated warehouse,38500.0,aucun,0.0,aucun,0.0,33.0,416885.5938,2.91,2.6577456347207793,0.87,12.940569506479694,1.3635373739972745
23964,non refrigerated warehouse,Phelps Tire Co,2,1950.0,1.0,1.0,0.0,20724.0,non refrigerated warehouse,19224.0,office,1500.0,aucun,0.0,,1832031.5,83.3,2.7012302501878915,0.12,14.42093656423353,4.4343818650078095
23969,other,"MacDonald Meat Company, LLC",2,1960.0,1.0,1.0,0.0,24109.0,refrigerated warehouse,24109.0,non refrigerated warehouse,0.0,aucun,0.0,,4747403.5,33.1,2.7871378186258715,0.87,15.373108605615805,3.529297384289471
23971,refrigerated warehouse,Airport Way,2,1955.0,1.0,1.0,0.0,25375.0,refrigerated warehouse,23419.0,office,2266.0,aucun,0.0,,4069301.5,28.37,2.5854290308724575,0.87,15.218982166810871,3.379973745210529
23975,non refrigerated warehouse,Airport Way Ctr - Bldg D,2,1985.0,1.0,1.0,0.0,22803.0,non refrigerated warehouse,19373.0,other,3430.0,aucun,0.0,78.0,764094.5,21.5,2.3666463466740675,0.62,13.54644806033681,3.1135153092103742
23976,other,Airport Way Ctr - Bldg E,2,1985.0,1.0,1.0,0.0,23100.0,office,11550.0,services,11550.0,aucun,0.0,,4323672.0,157.07,2.3666463466740675,0.37,15.279615830459733,5.063037972889304
23977,refrigerated warehouse,Pacific Food Importers,2,1951.0,1.0,1.0,0.0,41550.0,refrigerated warehouse,41550.0,aucun,0.0,aucun,0.0,94.0,642645.1875,4.48,2.443777343760142,0.87,13.373349599053553,1.7011051009599243
24009,other,Care Center,1,1994.0,1.0,2.0,0.0,54170.0,other,54170.0,aucun,0.0,aucun,0.0,,5804784.5,178.35,9.01956214327778,0.37,15.574193221527034,5.1893392039782915
24012,education,Concord International Elementary,1,2000.0,1.0,2.0,0.0,64493.0,education,64493.0,aucun,0.0,aucun,0.0,85.0,1989763.875,28.57,8.928630858885457,0.87,14.503527036453697,3.3867603338643857
24018,education,St. Edward School,2,1912.0,1.0,2.0,0.0,42252.0,education,42252.0,aucun,0.0,aucun,0.0,49.0,2203758.5,102.35,6.979166326899207,0.12,14.605675323518732,4.638121286127777
24026,non refrigerated warehouse,U-Haul Moving & Storage of SE Seattle,2,1955.0,1.0,1.0,0.0,23100.0,non refrigerated warehouse,23250.0,aucun,0.0,aucun,0.0,,863703.0,13.87,7.31122710672975,0.87,13.668985396495351,2.6993457604720636
24029,other,GRACE APOSTOLIC CHURCH,2,1981.0,1.0,3.0,0.0,22895.0,other,22895.0,non refrigerated warehouse,0.0,aucun,0.0,96.0,440419.1875,12.92,7.732364725571499,0.62,12.995484521790077,2.6333266549062735
24030,store,King Plaza 6951,2,2002.0,1.0,2.0,17471.0,36740.0,store,30000.0,store,5000.0,non refrigerated warehouse,4000.0,100.0,1267463.125,8.84,8.00125914288235,0.87,14.052528710299383,2.286455711064162
24035,education,Rainier View Elementary,2,1961.0,1.0,1.0,0.0,41428.0,education,41428.0,aucun,0.0,aucun,0.0,90.0,1404702.25,44.27,12.672735891314176,0.37,14.155336628477604,3.8126445614478675
24070,non refrigerated warehouse,Metro Self Storage,5,2006.0,1.0,6.0,7132.0,41047.0,non refrigerated warehouse,48179.0,aucun,0.0,aucun,0.0,,797170.3125,12.22,10.108470905174421,0.87,13.588824881349657,2.5817308344235403
24083,non refrigerated warehouse,1024-1048 6th Ave S,2,1937.0,1.0,1.0,0.0,52325.0,non refrigerated warehouse,52325.0,aucun,0.0,aucun,0.0,67.0,808968.1875,18.03,1.2540733947632805,0.62,13.603516108170671,2.946016681308058
24085,other,Performance Radiator,2,1920.0,1.0,4.0,0.0,20600.0,services,20600.0,aucun,0.0,aucun,0.0,,270838.5,9.71,1.237688697756539,0.37,12.509281673489474,2.3711778844596574
24089,store,646 S HOLGATE ST,2,1944.0,1.0,1.0,0.0,25880.0,store,25880.0,aucun,0.0,aucun,0.0,100.0,162960.0,1.14,1.9256799027139018,0.87,12.001266187357068,0.7608058290337599
24091,non refrigerated warehouse,"Total Reclaim, Inc",2,1960.0,1.0,1.0,0.0,45842.0,non refrigerated warehouse,49802.0,office,22198.0,aucun,0.0,99.0,819354.625,12.55,2.3027175039359067,0.87,13.616273487148828,2.60638654732571
24099,other,Thermal Supply,2,1972.0,1.0,1.0,0.0,31365.0,other,31365.0,aucun,0.0,aucun,0.0,,652991.6875,5.09,2.7666723541182767,0.87,13.3893212098804,1.8066480817218056
24100,other,Canal Boiler Works,2,1910.0,1.0,1.0,0.0,32100.0,other,32100.0,aucun,0.0,aucun,0.0,,758008.875,25.77,2.714857249057532,0.37,13.538451692244134,3.2872818575322613
24102,non refrigerated warehouse,Ingersoll Rand Building,2,1966.0,1.0,1.0,0.0,20520.0,non refrigerated warehouse,15400.0,office,5120.0,aucun,0.0,20.0,1167887.75,40.85,2.786052578207109,0.37,13.970708189546231,3.7340917969354845
24104,non refrigerated warehouse,CF Resource,2,1945.0,1.0,1.0,0.0,22972.0,non refrigerated warehouse,22972.0,aucun,0.0,aucun,0.0,12.0,495481.0,3.45,2.8534985155718653,0.87,13.113286305149858,1.4929040961781488
24105,non refrigerated warehouse,625 Building,2,1953.0,1.0,1.0,0.0,24990.0,non refrigerated warehouse,25649.0,office,6728.0,aucun,0.0,80.0,523614.0938,8.7,2.747747293200451,0.87,13.168512139569543,2.272125885509337
24106,store,BRU-PEP 2922-2930,2,1951.0,1.0,2.0,0.0,24000.0,store,22740.0,office,4860.0,aucun,0.0,,1318947.25,40.94,3.038688495352699,0.37,14.092345196661382,3.7362400254737738
24108,non refrigerated warehouse,Spear Building,2,1963.0,1.0,1.0,0.0,100386.0,non refrigerated warehouse,50628.0,services,49758.0,aucun,0.0,,3626431.5,95.93,3.9388376350622347,0.62,15.10375994062465,4.573989068504517
24112,mall,FleetPride,2,1966.0,1.0,1.0,0.0,24354.0,mall,18470.0,office,5884.0,aucun,0.0,10.0,735907.8125,17.29,4.039457695552864,0.62,13.50886149397548,2.906354462402774
24115,mall,Stusser Electric,2,1959.0,1.0,1.0,0.0,33600.0,mall,24000.0,office,9600.0,aucun,0.0,58.0,847419.375,15.35,3.9751532412627077,0.87,13.649952161020542,2.7942278973432626
24117,other,IMAGINE VISUAL SERVICE (ID24117),2,1974.0,1.0,1.0,0.0,20819.0,refrigerated warehouse,20819.0,aucun,0.0,aucun,0.0,,1694930.375,51.27,4.147677405733285,0.37,14.343152811251414,3.9564225927248304
24118,non refrigerated warehouse,(ID24118) Industrial Way Building,2,1967.0,1.0,1.0,0.0,23296.0,non refrigerated warehouse,19471.0,office,3825.0,aucun,0.0,,1429855.75,40.01,4.133988153929415,0.62,14.173084822393083,3.713815939403968
24123,other,Parts and Service building,2,1954.0,1.0,1.0,0.0,35222.0,non refrigerated warehouse,15000.0,services,15000.0,store,4232.0,,1758134.625,40.42,3.77108145903912,0.62,14.379764501578064,3.723763855967438
24132,refrigerated warehouse,820 South Adams Building: 820 South Adams Street,2,1957.0,1.0,1.0,0.0,25520.0,refrigerated warehouse,25200.0,aucun,0.0,aucun,0.0,100.0,1610794.75,59.0,4.165584781517639,0.37,14.29223886951543,4.0943445622221
24950,other,COIN,2,1952.0,1.0,1.0,0.0,25460.0,other,8223.0,aucun,0.0,aucun,0.0,,834711.875,5.82,1.896664352368007,0.87,13.634843082423355,1.9198594718553708
24164,education,Sanislo Elementary,1,1970.0,1.0,1.0,0.0,41526.0,education,41526.0,aucun,0.0,aucun,0.0,79.0,1814947.0,56.04,7.459773547420672,0.37,14.411567375132924,4.04375277610604
24170,office,Willow Creek (Buildings 1 & 2),5,1974.0,1.0,2.0,0.0,24291.0,office,24291.0,aucun,0.0,aucun,0.0,87.0,920430.625,6.42,10.887648334212672,0.87,13.732597996613897,2.004179057179289
24172,store,Les Schwab Tire Center #396,5,1958.0,1.0,2.0,0.0,20738.0,store,20738.0,aucun,0.0,aucun,0.0,44.0,526752.8125,3.67,10.928845649353592,0.87,13.174488569419076,1.541159071680806
24178,other,Workshops Seattle Lake City Way,5,2000.0,1.0,4.0,0.0,30948.0,office,11729.0,other,11729.0,aucun,0.0,,919746.3125,6.41,11.077333652261167,0.87,13.73185425097308,2.0028304393079956
24180,medical,Pac Med Northgate,5,1986.0,1.0,2.0,7056.0,21329.0,medical,20575.0,aucun,0.0,aucun,0.0,1.0,2654316.0,18.5,11.195349650603202,0.87,14.791697929092788,2.970414465569701
24202,non refrigerated warehouse,Warehouse,2,1978.0,1.0,1.0,0.0,21755.0,non refrigerated warehouse,17650.0,office,2400.0,aucun,0.0,,844076.8125,17.51,3.4949779905804945,0.62,13.645999964233619,2.9183111265854063
24205,other,640 S Spokane,2,1960.0,1.0,1.0,0.0,27933.0,other,27933.0,aucun,0.0,aucun,0.0,,6129780.0,42.73,3.546204860672576,0.87,15.628669581336197,3.778034365424829
24209,office,Ed Wyse Building,2,1983.0,1.0,1.0,0.0,23143.0,office,15609.0,non refrigerated warehouse,7534.0,aucun,0.0,75.0,1139980.625,38.87,3.7699084932960494,0.37,13.946522701819722,3.6856241613932634
24216,office,Lamar Advertising Company,2,1962.0,1.0,1.0,0.0,28800.0,office,28800.0,non refrigerated warehouse,7350.0,aucun,0.0,73.0,2107743.75,60.12,3.683738987830017,0.37,14.561129094974087,4.112839144858265
24218,non refrigerated warehouse,Dutch Boy Building,2,1952.0,1.0,1.0,0.0,39600.0,non refrigerated warehouse,39600.0,aucun,0.0,aucun,0.0,85.0,405050.4063,2.82,3.4374383148131553,0.87,12.911769267169657,1.3402504226184837
